tracking_id,start_frame,middle_frame,end_frame,first_crossed,speed,start_to_mid_speed,mid_to_end_speed,acceleration,average_vertical_distances,valid
123,522,545,566,bottom,118.64,113.48,124.29,14.92,"{119: 5.37, 114: 16.68, 108: 14.95, 123: 0.0, 106: 17.38, 118: 3.91, 113: 15.76, 105: 39.39, 101: 3.32, 98: 40.57, 127: 37.13}",True
122,523,,,bottom,,,,,{},False
101,523,,,bottom,,,,,{},False
127,556,,,bottom,,,,,{},False
129,567,,,top,,,,,{},False
130,570,613,649,top,66.08,60.7,72.5,9.51,"{130: 0.0, 119: 9.58, 127: 17.36, 118: 1.53, 129: 1.83, 131: 0.44, 135: 14.65, 142: 17.48, 151: 30.37, 140: 14.56, 133: 12.9, 132: 10.26, 158: 2.36, 159: 2.34}",True
131,574,,,top,,,,,{},False
135,593,,,top,,,,,{},False
142,606,630,,bottom,,,,,{},False
151,622,666,701,top,66.08,59.32,74.57,12.64,"{151: 0.0, 142: 12.64, 130: 30.57, 140: 45.57, 133: 44.36, 153: 44.14, 132: 40.43, 158: 20.61, 159: 17.13, 152: 31.18, 138: 22.49, 161: 13.24, 166: 4.16, 167: 2.54}",True
140,625,,,bottom,,,,,{},False
133,627,,,bottom,,,,,{},False
153,627,,,bottom,,,,,{},False
132,632,,,bottom,,,,,{},False
158,641,672,699,bottom,90.0,84.19,96.67,13.4,"{158: 0.0, 159: 2.55, 130: 4.42, 142: 35.14, 151: 19.52, 152: 9.04, 138: 18.75, 161: 32.24, 166: 36.46, 167: 38.0}",True
159,641,676,713,bottom,72.5,74.57,70.54,-3.16,"{158: 2.75, 159: 0.0, 130: 3.95, 142: 35.9, 151: 18.65, 152: 7.66, 138: 16.66, 161: 28.41, 166: 30.04, 167: 37.05, 171: 44.07, 172: 1.86}",True
152,651,,,bottom,,,,,{},False
138,664,,,bottom,,,,,{},False
161,681,,,bottom,,,,,{},False
166,688,720,,bottom,,,,,{},False
167,690,,,bottom,,,,,{},False
171,706,,,bottom,,,,,{},False
172,708,733,760,top,100.38,104.4,96.67,-8.31,"{166: 16.59, 167: 43.78, 172: 0.0, 171: 20.01, 159: 4.6, 170: 40.34, 169: 39.36, 162: 37.21, 163: 24.44, 176: 28.96, 164: 16.05, 179: 4.99}",True
170,714,,,bottom,,,,,{},False
169,715,,,bottom,,,,,{},False
162,718,,,bottom,,,,,{},False
163,730,,,bottom,,,,,{},False
176,733,779,815,top,63.66,56.74,72.5,12.7,"{176: 0.0, 172: 29.39, 171: 29.74, 164: 44.27, 179: 17.85, 175: 29.48, 181: 14.76, 190: 10.78, 192: 8.53, 183: 10.53, 178: 10.36, 173: 38.55}",True
164,740,,,bottom,,,,,{},False
