tracking_id,start_frame,middle_frame,end_frame,first_crossed,speed,start_to_mid_speed,mid_to_end_speed,acceleration,average_vertical_distances,valid
154,9371,,,bottom,,,,,{},False
155,9377,9400,9418,bottom,219.51,195.65,250.0,301.93,"{153: 10.51, 154: 0.69, 155: 0.0, 156: 9.35}",True
156,9379,9414,9441,top,145.16,128.57,166.67,141.09,"{153: 12.44, 156: 0.0, 155: 9.97, 154: 20.05}",True
160,9537,9554,9570,bottom,272.73,264.71,281.25,103.4,"{160: 0.0, 162: 4.65}",True
162,9555,9592,9620,top,138.46,121.62,160.71,139.62,"{162: 0.0, 160: 4.38}",True
164,9677,,,top,,,,,{},False
165,9784,9816,9843,top,152.54,140.62,166.67,96.45,"{165: 0.0, 166: 13.86, 167: 18.95}",True
166,9814,9863,9901,top,103.45,91.84,118.42,69.96,"{166: 0.0, 165: 14.14, 167: 2.7}",True
167,9831,9860,9884,top,169.81,155.17,187.5,134.7,"{166: 2.54, 165: 18.83, 167: 0.0}",True
172,9948,,,top,,,,,{},False
173,10081,10103,10123,bottom,214.29,204.55,225.0,102.27,{173: 0.0},True
174,10292,,,bottom,,,,,{},False
175,10336,,,top,,,,,{},False
176,10348,10375,10393,bottom,200.0,166.67,250.0,462.96,{176: 0.0},True
177,10417,,,top,,,,,{},False
178,10484,,,top,,,,,{},False
179,10538,,,top,,,,,{},False
180,10559,10605,10643,top,107.14,97.83,118.42,54.2,"{180: 0.0, 181: 5.34, 183: 20.62}",True
181,10605,,,bottom,,,,,{},False
183,10635,10664,10691,top,160.71,155.17,166.67,42.57,"{180: 20.4, 183: 0.0}",True
186,10868,10976,11003,top,66.67,41.67,166.67,462.96,{186: 0.0},True
190,10931,,,bottom,,,,,{},False
191,11026,,,top,,,,,{},False
192,11071,11089,11106,bottom,257.14,250.0,264.71,86.51,{192: 0.0},True
193,11248,11280,11305,top,157.89,140.62,180.0,157.5,{193: 0.0},True
195,11340,11361,11377,bottom,243.24,214.29,281.25,418.53,"{195: 0.0, 196: 9.65}",True
196,11343,11373,11401,top,155.17,150.0,160.71,38.27,"{196: 0.0, 195: 9.97}",True
197,11507,11542,11571,top,140.62,128.57,155.17,91.73,{197: 0.0},True
199,11596,,,top,,,,,{},False
200,11599,11637,11668,top,130.43,118.42,145.16,86.26,{200: 0.0},True
209,11926,11962,11992,top,136.36,125.0,150.0,83.33,{209: 0.0},True
210,12025,12062,12092,top,134.33,121.62,150.0,94.59,"{210: 0.0, 211: 16.73}",True
211,12070,,,top,,,,,{},False
212,12145,,,top,,,,,{},False
213,12213,12233,12253,bottom,225.0,225.0,225.0,,{213: 0.0},True
214,12322,12358,12390,top,132.35,125.0,140.62,48.83,"{214: 0.0, 215: 1.09}",True
215,12387,,,bottom,,,,,{},False
217,12445,12481,12514,top,130.43,125.0,136.36,34.44,"{217: 0.0, 218: 4.39}",True
218,12491,,,bottom,,,,,{},False
219,12546,,,top,,,,,{},False
220,12568,12601,12630,top,145.16,136.36,155.17,64.86,"{220: 0.0, 221: 21.94}",True
221,12625,12659,12687,top,145.16,132.35,160.71,101.29,"{220: 22.08, 221: 0.0}",True
222,12750,,,bottom,,,,,{},False
223,12775,12805,12831,top,160.71,150.0,173.08,88.76,"{223: 0.0, 224: 3.97}",True
224,12779,12818,12849,top,128.57,115.38,145.16,96.05,"{223: 4.13, 224: 0.0}",True
225,13306,13342,13371,top,138.46,125.0,155.17,104.04,"{225: 0.0, 226: 21.54}",True
226,13362,13400,13425,top,142.86,118.42,180.0,246.32,"{225: 21.84, 226: 0.0}",True
228,13441,,,top,,,,,{},False
227,13450,,,top,,,,,{},False
229,13633,13664,13691,top,155.17,145.16,166.67,79.65,"{229: 0.0, 230: 7.46}",True
230,13652,13682,13705,top,169.81,150.0,195.65,198.49,"{229: 7.41, 230: 0.0, 234: 0.87}",True
234,13702,,,bottom,,,,,{},False
236,13735,,,top,,,,,{},False
238,13916,,,top,,,,,{},False
239,14056,,,top,,,,,{},False
241,14100,,,top,,,,,{},False
242,14191,14223,14251,top,150.0,140.62,160.71,71.75,{242: 0.0},True
243,14344,,,top,,,,,{},False
244,14365,14403,14431,top,136.36,118.42,160.71,151.05,{244: 0.0},True
245,14438,14477,14507,top,130.43,115.38,150.0,115.38,{245: 0.0},True
250,14517,14547,14572,top,163.64,150.0,180.0,120.0,"{250: 0.0, 249: 4.55}",True
249,14526,,,top,,,,,{},False
251,14768,,,top,,,,,{},False
252,14835,,,top,,,,,{},False
253,15117,15150,15179,top,145.16,136.36,155.17,64.86,{253: 0.0},True
255,15271,,,top,,,,,{},False
256,15343,15375,15402,top,152.54,140.62,166.67,96.45,"{256: 0.0, 257: 11.23}",True
257,15370,15403,15428,top,155.17,136.36,180.0,174.55,"{257: 0.0, 256: 11.27}",True
261,15448,,,bottom,,,,,{},False
262,15464,15503,15536,top,125.0,115.38,136.36,63.57,"{262: 0.0, 263: 15.3}",True
263,15512,15547,15577,top,138.46,128.57,150.0,71.43,"{263: 0.0, 262: 15.21}",True
264,15688,15723,15753,top,138.46,128.57,150.0,71.43,{264: 0.0},True
266,15881,15915,15945,top,140.62,132.35,150.0,58.82,{266: 0.0},True
267,16232,16255,16276,bottom,204.55,195.65,214.29,88.73,{267: 0.0},True
268,16275,16311,16341,top,136.36,125.0,150.0,83.33,"{267: 1.25, 268: 0.0}",True
269,16789,,,top,,,,,{},False
270,16958,16999,17030,top,125.0,109.76,145.16,114.21,{270: 0.0},True
271,17217,17241,17263,bottom,195.65,187.5,204.55,77.48,{271: 0.0},True
272,17289,17316,17342,bottom,169.81,166.67,173.08,24.65,{272: 0.0},True
273,17371,17395,17416,top,200.0,187.5,214.29,127.55,{273: 0.0},True
274,17458,,,top,,,,,{},False
275,17575,17603,17626,top,176.47,160.71,195.65,151.9,{275: 0.0},True
276,17882,,,top,,,,,{},False
277,18207,,18254,bottom,191.49,,,,{},True
278,18335,18355,18371,bottom,250.0,225.0,281.25,351.56,{278: 0.0},True
280,18411,18445,18474,top,142.86,132.35,155.17,78.69,{280: 0.0},True
281,18480,,,top,,,,,{},False
282,18500,18526,18549,top,183.67,173.08,195.65,98.15,"{282: 0.0, 283: 4.78}",True
283,18507,18539,18565,top,155.17,140.62,173.08,124.82,"{283: 0.0, 282: 4.93, 284: 2.96}",True
284,18552,,18595,bottom,209.3,,,,{},True
285,18616,18647,18673,top,157.89,145.16,173.08,107.37,{285: 0.0},True
286,18885,18919,18947,top,145.16,132.35,160.71,101.29,{286: 0.0},True
287,19032,,19069,bottom,243.24,,,,{},True
288,19175,19197,19217,bottom,214.29,204.55,225.0,102.27,"{288: 0.0, 289: 7.76}",True
289,19187,19221,19249,top,145.16,132.35,160.71,101.29,"{289: 0.0, 288: 7.96}",True
290,19260,,,top,,,,,{},False
293,19393,,,top,,,,,{},False
295,19566,19600,19629,top,142.86,132.35,155.17,78.69,"{295: 0.0, 296: 2.8}",True
296,19579,19608,19631,top,173.08,155.17,195.65,176.0,"{296: 0.0, 295: 2.68}",True
298,19679,,,top,,,,,{},False
299,19722,19760,19789,top,134.33,118.42,155.17,126.73,"{299: 0.0, 300: 9.55}",True
