tracking_id,start_frame,middle_frame,end_frame,first_crossed,speed,start_to_mid_speed,mid_to_end_speed,acceleration,average_vertical_distances,valid
167,18505,,,top,,,,,{},False
170,18523,18546,18567,top,204.55,195.65,214.29,88.73,"{166: 13.37, 170: 0.0, 167: 3.52}",True
172,18578,18618,18653,top,120.0,112.5,128.57,45.92,"{171: 23.1, 172: 0.0}",True
171,18579,,,bottom,,,,,{},False
181,18661,18702,18737,top,118.42,109.76,128.57,53.76,{181: 0.0},True
185,18748,18789,18825,top,116.88,109.76,125.0,42.34,{185: 0.0},True
186,18882,18914,18944,top,145.16,140.62,150.0,31.25,{186: 0.0},True
187,18988,19017,19044,top,160.71,155.17,166.67,42.57,{187: 0.0},True
188,19102,19129,19152,top,180.0,166.67,195.65,126.02,{188: 0.0},True
189,19590,19616,19639,top,183.67,173.08,195.65,98.15,{189: 0.0},True
190,19924,19948,19971,top,191.49,187.5,195.65,35.44,{190: 0.0},True
193,20017,20051,20081,top,140.62,132.35,150.0,58.82,{193: 0.0},True
195,20370,,,top,,,,,{},False
194,20370,20390,20408,top,236.84,225.0,250.0,138.89,"{194: 0.0, 195: 0.01}",True
198,20514,20543,20568,top,166.67,155.17,180.0,99.31,{198: 0.0},True
199,20740,20766,20791,top,176.47,173.08,180.0,27.69,{199: 0.0},True
200,21398,21421,21441,top,209.3,195.65,225.0,146.74,{200: 0.0},True
201,21594,21630,,top,,,,,{},False
202,21660,,,bottom,,,,,{},False
203,21993,22025,22053,top,150.0,140.62,160.71,71.75,{203: 0.0},True
207,22054,,,bottom,,,,,{},False
208,22462,22499,22531,top,130.43,121.62,140.62,59.39,{208: 0.0},True
219,22672,22702,22728,top,160.71,150.0,173.08,88.76,"{220: 0.01, 219: 0.0}",True
220,22672,,,top,,,,,{},False
221,22767,22793,22816,top,183.67,173.08,195.65,98.15,{221: 0.0},True
223,22953,22978,23002,top,183.67,180.0,187.5,31.25,"{223: 0.0, 224: 3.46}",True
224,22956,22987,23014,top,155.17,145.16,166.67,79.65,"{224: 0.0, 223: 3.56}",True
226,23482,23508,23532,top,180.0,173.08,187.5,60.1,{226: 0.0},True
229,23642,,,top,,,,,{},False
231,23707,,,bottom,,,,,{},False
232,23723,23761,23794,top,126.76,118.42,136.36,54.37,{232: 0.0},True
238,24103,24127,24149,top,195.65,187.5,204.55,77.48,{238: 0.0},True
239,24250,24283,24313,top,142.86,136.36,150.0,45.45,{239: 0.0},True
240,24409,24434,24457,top,187.5,180.0,195.65,68.05,"{240: 0.0, 241: 12.81}",True
241,24431,24466,24497,top,136.36,128.57,145.16,53.52,"{240: 12.94, 241: 0.0}",True
242,24525,24558,24587,top,145.16,136.36,155.17,64.86,{242: 0.0},True
243,24678,24704,24728,top,180.0,173.08,187.5,60.1,{243: 0.0},True
244,24912,24941,24967,top,163.64,155.17,173.08,68.86,{244: 0.0},True
247,24996,,,top,,,,,{},False
251,25681,25710,25736,top,163.64,155.17,173.08,68.86,{251: 0.0},True
253,25735,25766,25795,top,150.0,145.16,155.17,34.52,"{251: 23.03, 253: 0.0}",True
254,25932,25957,25980,top,187.5,180.0,195.65,68.05,{254: 0.0},True
256,26307,26337,26365,top,155.17,150.0,160.71,38.27,{256: 0.0},True
265,26799,,,top,,,,,{},False
264,26799,26823,26845,top,195.65,187.5,204.55,77.48,{264: 0.0},True
270,26959,26991,27020,top,147.54,140.62,155.17,50.16,"{271: 0.02, 270: 0.0}",True
271,26960,,,top,,,,,{},False
275,27179,27212,27240,top,147.54,136.36,160.71,86.97,"{275: 0.0, 277: 21.87}",True
277,27236,27266,27293,top,157.89,150.0,166.67,61.73,"{275: 21.84, 277: 0.0}",True
278,27582,27612,27639,top,157.89,150.0,166.67,61.73,{278: 0.0},True
279,27838,27866,27892,top,166.67,160.71,173.08,47.55,{279: 0.0},True
280,27986,28049,28103,top,76.92,71.43,83.33,22.05,"{280: 0.0, 281: 3.67}",True
281,28026,28049,28070,top,204.55,195.65,214.29,88.73,"{280: 3.51, 281: 0.0}",True
282,28129,28157,28183,top,166.67,160.71,173.08,47.55,"{282: 0.0, 283: 12.26}",True
283,28148,28200,28242,top,95.74,86.54,107.14,49.06,"{282: 12.46, 283: 0.0}",True
284,28149,,,top,,,,,{},False
292,28288,28344,28389,top,89.11,80.36,100.0,43.65,"{292: 0.0, 294: 6.22}",True
294,28326,28367,28402,top,118.42,109.76,128.57,53.76,"{292: 6.04, 294: 0.0}",True
296,28409,28441,28470,top,147.54,140.62,155.17,50.16,{296: 0.0},True
297,28600,28624,28646,top,195.65,187.5,204.55,77.48,{297: 0.0},True
298,28755,28784,28810,top,163.64,155.17,173.08,68.86,{298: 0.0},True
299,28824,28852,28878,top,166.67,160.71,173.08,47.55,{299: 0.0},True
300,29318,29353,29384,top,136.36,128.57,145.16,53.52,{300: 0.0},True
310,29385,,,bottom,,,,,{},False
311,29557,29588,29616,top,152.54,145.16,160.71,55.55,{311: 0.0},True
312,29641,29674,29704,top,142.86,136.36,150.0,45.45,{312: 0.0},True
313,29722,29753,29781,top,152.54,145.16,160.71,55.55,{313: 0.0},True
314,29810,29843,29873,top,142.86,136.36,150.0,45.45,{314: 0.0},True
315,29923,29956,29985,top,145.16,136.36,155.17,64.86,{315: 0.0},True
316,30173,30201,30225,top,173.08,160.71,187.5,111.61,{316: 0.0},True
317,30304,30335,30363,top,152.54,145.16,160.71,55.55,{317: 0.0},True
319,30396,30430,30461,top,138.46,132.35,145.16,41.32,{319: 0.0},True
320,30465,30498,30527,top,145.16,136.36,155.17,64.86,{320: 0.0},True
321,30552,,,top,,,,,{},False
324,30600,30627,30651,top,176.47,166.67,187.5,86.81,"{324: 0.0, 323: 19.21}",True
323,30609,,,bottom,,,,,{},False
325,30711,30738,30762,top,176.47,166.67,187.5,86.81,"{325: 0.0, 326: 0.02}",True
326,30712,,,top,,,,,{},False
328,30865,30892,30915,top,180.0,166.67,195.65,126.02,"{328: 0.0, 329: 16.68}",True
329,30899,30934,30966,top,134.33,128.57,140.62,37.67,"{328: 16.84, 329: 0.0}",True
330,30991,31023,31051,top,150.0,140.62,160.71,71.75,{330: 0.0},True
331,31186,31212,31235,top,183.67,173.08,195.65,98.15,{331: 0.0},True
332,31780,31824,31860,top,112.5,102.27,125.0,63.13,"{332: 0.0, 335: 12.0}",True
335,31820,31867,31908,top,102.27,95.74,109.76,34.17,"{332: 12.07, 335: 0.0, 339: 12.81}",True
339,31860,,,bottom,,,,,{},False
338,31914,,,bottom,,,,,{},False
