tracking_id,start_frame,middle_frame,end_frame,first_crossed,speed,start_to_mid_speed,mid_to_end_speed,acceleration,average_vertical_distances,valid
231,12024,,,top,,,,,{},False
237,12031,12071,12111,bottom,112.5,112.5,112.5,,"{237: 0.0, 238: 2.33}",True
238,12103,,,top,,,,,{},False
240,12169,12208,12248,bottom,113.92,115.38,112.5,-7.21,"{240: 0.0, 241: 16.97}",True
241,12230,12267,12309,bottom,113.92,121.62,107.14,-34.47,"{241: 0.0, 240: 16.78}",True
243,12316,12355,12396,bottom,112.5,115.38,109.76,-13.73,"{243: 0.0, 242: 7.26}",True
242,12367,,,top,,,,,{},False
244,12502,12539,12576,bottom,121.62,121.62,121.62,,{244: 0.0},True
260,13059,,,top,,,,,{},False
262,13083,13123,13163,bottom,112.5,112.5,112.5,,"{262: 0.0, 261: 8.95}",True
261,13127,,,top,,,,,{},False
264,13243,,,top,,,,,{},False
266,13290,13326,13366,bottom,118.42,125.0,112.5,-31.25,{266: 0.0},True
267,13410,13449,13491,bottom,111.11,115.38,107.14,-19.62,{267: 0.0},True
268,13547,,,top,,,,,{},False
269,13675,13711,13750,bottom,120.0,125.0,115.38,-24.65,{269: 0.0},True
271,14318,,,bottom,,,,,{},False
275,14412,,,top,,,,,{},False
274,14433,,,top,,,,,{},False
277,14645,14703,14737,bottom,97.83,77.59,132.35,161.08,{277: 0.0},True
284,14810,14850,14891,bottom,111.11,112.5,109.76,-6.69,"{284: 0.0, 286: 13.45}",True
286,14858,14897,14936,bottom,115.38,115.38,115.38,,"{286: 0.0, 284: 13.24}",True
288,14989,15031,15073,bottom,107.14,107.14,107.14,,"{288: 0.0, 287: 7.08}",True
287,15045,,,top,,,,,{},False
290,15189,15222,15254,bottom,138.46,136.36,140.62,13.32,{290: 0.0},True
291,15263,15300,15339,bottom,118.42,121.62,115.38,-15.99,{291: 0.0},True
292,15386,15423,15463,bottom,116.88,121.62,112.5,-22.8,{292: 0.0},True
293,15533,,,top,,,,,{},False
295,15717,15760,15805,bottom,102.27,104.65,100.0,-10.34,"{295: 0.0, 294: 10.06}",True
294,15764,,,top,,,,,{},False
296,16037,16071,16106,bottom,130.43,132.35,128.57,-10.8,"{296: 0.0, 297: 14.91}",True
297,16082,16122,16161,bottom,113.92,112.5,115.38,7.4,"{297: 0.0, 296: 14.97}",True
299,16178,16215,16252,bottom,121.62,121.62,121.62,,{299: 0.0},True
311,16725,16759,16797,bottom,125.0,132.35,118.42,-36.66,{311: 0.0},True
313,17257,,,top,,,,,{},False
315,17695,,,bottom,,,,,{},False
314,17695,17732,17769,bottom,121.62,121.62,121.62,,{314: 0.0},True
318,17890,17926,,bottom,,,,,{},False
319,17964,,,top,,,,,{},False
322,18206,18255,18306,bottom,90.0,91.84,88.24,-7.06,"{322: 0.0, 321: 12.84, 323: 14.22}",True
321,18243,,,top,,,,,{},False
323,18270,18314,18358,bottom,102.27,102.27,102.27,,"{323: 0.0, 322: 13.59, 324: 20.95}",True
324,18351,18391,18433,bottom,109.76,112.5,107.14,-12.76,"{324: 0.0, 323: 20.91}",True
327,18768,18818,18862,bottom,95.74,90.0,102.27,27.89,"{327: 0.0, 332: 7.79}",True
332,18813,,,top,,,,,{},False
334,19126,19178,,bottom,,,,,{},False
335,19140,19183,19230,bottom,100.0,104.65,95.74,-18.95,"{334: 1.69, 335: 0.0, 338: 0.57}",True
338,19228,,,top,,,,,{},False
341,19299,19337,19375,bottom,118.42,118.42,118.42,,"{341: 0.0, 340: 3.14}",True
340,19365,,,top,,,,,{},False
344,19422,19461,19498,bottom,118.42,115.38,121.62,16.86,"{344: 0.0, 342: 6.89}",True
342,19473,,,top,,,,,{},False
346,19539,19570,,bottom,,,,,{},False
345,19579,,,top,,,,,{},False
347,19603,,,top,,,,,{},False
349,19631,19669,,bottom,,,,,{},False
351,19740,19774,,bottom,,,,,{},False
352,19810,,,top,,,,,{},False
353,20061,,,top,,,,,{},False
354,20201,,,top,,,,,{},False
355,20244,,,top,,,,,{},False
356,20273,20309,,bottom,,,,,{},False
360,20381,,,top,,,,,{},False
365,20410,20449,20488,bottom,115.38,115.38,115.38,,{365: 0.0},True
366,20572,20613,20653,bottom,111.11,109.76,112.5,6.86,{366: 0.0},True
368,20767,,,top,,,,,{},False
371,20855,,,top,,,,,{},False
372,20861,20904,20948,bottom,103.45,104.65,102.27,-5.41,"{372: 0.0, 371: 23.85}",True
373,20974,21010,,bottom,,,,,{},False
375,21270,21313,,bottom,,,,,{},False
380,21583,21620,21658,bottom,120.0,121.62,118.42,-8.42,{380: 0.0},True
381,22250,,,top,,,,,{},False
384,22422,22470,22518,bottom,93.75,93.75,93.75,,"{384: 0.0, 382: 11.2}",True
382,22466,,,top,,,,,{},False
385,22526,22564,22606,bottom,112.5,118.42,107.14,-26.85,"{385: 0.0, 384: 24.07}",True
386,22612,,,top,,,,,{},False
387,22655,22696,,bottom,,,,,{},False
390,22864,,,top,,,,,{},False
391,22866,22909,22954,bottom,102.27,104.65,100.0,-10.34,"{390: 22.93, 391: 0.0}",True
395,22965,23003,23042,bottom,116.88,118.42,115.38,-7.79,{395: 0.0},True
396,23295,23339,23381,bottom,104.65,102.27,107.14,11.6,{396: 0.0},True
397,23399,,,top,,,,,{},False
404,23412,23452,23491,bottom,113.92,112.5,115.38,7.4,"{404: 0.0, 402: 7.98}",True
402,23459,,,top,,,,,{},False
407,23694,23732,23770,bottom,118.42,118.42,118.42,,{407: 0.0},True
408,23816,,,top,,,,,{},False
410,23942,,,top,,,,,{},False
412,24097,24132,24167,bottom,128.57,128.57,128.57,,"{412: 0.0, 411: 10.74}",True
411,24129,,,top,,,,,{},False
413,24342,24372,24402,bottom,150.0,150.0,150.0,,{413: 0.0},True
414,24537,,,top,,,,,{},False
416,24570,24617,24665,bottom,94.74,95.74,93.75,-4.16,"{416: 0.0, 417: 9.77}",True
417,24622,,,top,,,,,{},False
419,24735,24773,24816,bottom,111.11,118.42,104.65,-32.02,{419: 0.0},True
420,24958,,,bottom,,,,,{},False
421,24961,24999,,bottom,,,,,{},False
